Fecha,Hora,Noroeste PM10,Noroeste monóxido de carbono,Noreste PM10,Noreste monóxido de carbono,Centro PM10,Centro monóxido de carbono,Suroeste PM10,Suroeste monóxido de carbono,Sureste PM10,Sureste monóxido de carbono
22/01/2021,18,102,4,114,5,64,3,34,3,64,5
22/01/2021,19,103,5,116,5,63,3,34,3,65,4
22/01/2021,20,104,5,117,5,63,4,35,3,67,4
22/01/2021,21,106,5,119,5,64,4,36,3,67,4
22/01/2021,22,106,5,118,5,64,4,35,3,64,4
22/01/2021,23,105,6,118,5,65,5,35,3,61,5
22/01/2021,24,103,7,117,6,65,6,36,4,63,5
23/01/2021,1,102,8,116,7,67,7,36,4,61,5
23/01/2021,2,101,8,114,8,67,8,36,4,61,5
23/01/2021,3,100,7,113,9,67,9,36,4,63,5
23/01/2021,4,100,8,112,9,68,9,36,4,63,5
23/01/2021,5,101,7,111,9,67,9,36,4,63,5
23/01/2021,6,101,7,110,9,67,10,38,4,64,5
23/01/2021,7,101,6,108,10,67,10,38,3,64,6
23/01/2021,8,101,7,107,12,67,10,38,4,65,7
23/01/2021,9,101,8,106,14,67,10,39,4,63,9
23/01/2021,10,100,9,106,14,67,10,39,4,61,11
23/01/2021,11,100,9,107,15,68,10,40,5,54,11
23/01/2021,12,99,9,106,16,70,10,40,4,54,11
23/01/2021,13,99,9,107,16,70,10,40,4,70,10
23/01/2021,14,94,8,105,15,71,9,40,4,70,10
23/01/2021,15,94,7,104,15,73,8,41,4,70,9
23/01/2021,16,93,5,103,12,74,7,41,4,70,7
23/01/2021,17,94,4,103,10,76,5,43,4,70,5
23/01/2021,18,96,4,103,8,78,5,45,3,70,4
23/01/2021,19,93,4,103,8,78,4,46,3,70,3
23/01/2021,20,93,4,102,8,78,5,45,3,68,3
23/01/2021,21,83,4,102,7,78,5,44,3,68,3
23/01/2021,22,84,5,102,8,80,5,44,3,73,4
23/01/2021,23,84,6,102,10,78,6,44,4,74,4
23/01/2021,24,86,7,103,10,80,7,45,4,76,5
24/01/2021,1,88,9,102,10,80,8,45,4,77,5
24/01/2021,2,88,11,102,11,78,9,46,4,78,5
24/01/2021,3,91,12,102,10,81,10,46,4,77,5
24/01/2021,4,91,12,102,10,81,9,46,5,77,5
24/01/2021,5,91,13,103,10,81,9,46,5,76,5
24/01/2021,6,91,13,103,9,81,8,45,4,76,5
24/01/2021,7,90,12,104,8,80,8,45,4,74,5
24/01/2021,8,91,11,105,10,78,7,45,3,73,7
24/01/2021,9,90,10,105,11,77,7,44,3,70,9
24/01/2021,10,87,8,103,11,77,7,44,4,68,10
24/01/2021,11,86,7,102,11,76,7,44,4,67,10
24/01/2021,12,87,7,101,11,74,7,44,4,68,10
24/01/2021,13,87,6,102,11,73,7,44,4,70,10
24/01/2021,14,90,5,102,10,71,7,43,4,68,10
24/01/2021,15,88,5,102,9,71,6,41,5,67,9
24/01/2021,16,90,5,102,7,70,5,40,4,67,7
24/01/2021,17,88,5,102,6,68,5,40,4,67,5
24/01/2021,18,87,5,102,5,68,4,39,3,65,5
24/01/2021,19,86,5,102,5,68,4,39,3,65,4
24/01/2021,20,83,5,102,5,67,4,38,3,65,4
24/01/2021,21,83,5,102,5,67,4,38,3,65,4
24/01/2021,22,78,5,102,6,67,4,38,4,64,3
24/01/2021,23,78,5,102,6,67,5,36,4,63,3
24/01/2021,24,80,5,102,7,64,5,35,4,63,3
25/01/2021,1,83,5,101,8,64,5,35,4,61,4
25/01/2021,2,86,6,101,10,63,6,36,4,60,4
25/01/2021,3,86,6,101,11,61,7,35,4,58,4
25/01/2021,4,84,6,102,12,60,7,35,4,58,3
25/01/2021,5,84,7,102,12,60,7,35,4,58,3
25/01/2021,6,86,8,102,12,60,7,35,3,58,3
25/01/2021,7,87,8,102,12,60,7,36,3,58,5
25/01/2021,8,87,9,102,12,61,8,36,3,60,5
25/01/2021,9,87,10,102,11,61,9,38,3,63,7
25/01/2021,10,90,10,103,12,63,10,38,3,64,9
25/01/2021,11,93,10,103,11,64,10,38,3,65,10
25/01/2021,12,94,10,103,12,64,10,36,4,67,12
25/01/2021,13,91,10,103,11,64,10,36,4,67,9
25/01/2021,14,88,9,103,11,63,9,38,4,67,9
25/01/2021,15,90,8,103,10,61,8,36,4,65,7
25/01/2021,16,88,5,103,8,61,6,36,4,64,5
25/01/2021,17,88,5,103,7,61,5,38,3,65,4
25/01/2021,18,87,4,103,5,61,4,36,3,71,3
25/01/2021,19,87,3,104,4,61,3,38,2,71,2
25/01/2021,20,87,2,106,4,63,3,36,2,73,2
25/01/2021,21,88,2,106,5,61,3,35,2,71,1
25/01/2021,22,87,2,105,5,61,4,36,2,71,2
25/01/2021,23,86,3,105,5,60,4,35,3,70,2
25/01/2021,24,84,4,104,5,60,4,36,3,70,2
26/01/2021,1,83,4,103,5,58,4,34,3,68,2
26/01/2021,2,84,4,102,5,57,5,34,4,70,3
26/01/2021,3,81,-99,102,-99,57,-99,33,-99,70,-99
26/01/2021,4,81,-99,100,-99,57,-99,33,-99,68,-99
26/01/2021,5,81,-99,97,-99,57,-99,34,-99,68,-99
26/01/2021,6,80,-99,93,-99,57,-99,34,-99,68,-99
26/01/2021,7,77,-99,96,-99,57,-99,33,-99,70,-99
26/01/2021,8,77,-99,97,-99,57,-99,33,-99,70,-99
26/01/2021,9,78,7,96,13,55,7,34,3,67,12
26/01/2021,10,81,7,99,13,55,8,34,3,67,12
26/01/2021,11,81,8,100,13,54,8,34,4,65,12
26/01/2021,12,83,8,101,13,54,8,34,4,64,12
26/01/2021,13,87,9,102,13,55,8,34,4,65,12
26/01/2021,14,88,9,103,12,57,8,33,4,68,11
26/01/2021,15,88,9,104,11,58,8,34,4,68,9
26/01/2021,16,88,7,105,10,58,6,34,3,68,7
26/01/2021,17,88,5,106,6,58,5,34,3,68,5
26/01/2021,18,90,5,107,5,60,5,33,2,63,4
26/01/2021,19,91,5,106,5,58,4,34,2,61,3
26/01/2021,20,94,4,76,5,57,4,34,2,61,3
26/01/2021,21,99,5,76,5,58,4,34,2,57,3
26/01/2021,22,102,5,77,5,60,5,35,2,60,3
26/01/2021,23,102,5,78,6,60,5,35,3,63,4
26/01/2021,24,102,5,80,6,63,7,35,3,64,5
27/01/2021,1,101,5,81,6,64,8,36,3,67,5
27/01/2021,2,99,5,84,6,67,9,38,3,68,6
27/01/2021,3,101,5,87,7,68,9,38,3,68,7
27/01/2021,4,101,5,90,8,70,9,38,3,70,7
27/01/2021,5,101,5,90,8,70,9,38,2,71,8
27/01/2021,6,101,5,87,8,73,9,38,2,73,9
27/01/2021,7,101,5,88,10,74,9,39,1,73,12
27/01/2021,8,101,6,90,13,74,11,39,2,74,15
27/01/2021,9,100,7,93,14,77,12,39,2,77,16
27/01/2021,10,101,7,96,14,78,12,39,4,78,18
27/01/2021,11,101,8,99,14,81,12,39,5,81,18
27/01/2021,12,97,9,101,15,83,13,41,5,81,18
27/01/2021,13,93,8,101,14,86,12,43,5,81,17
27/01/2021,14,94,8,101,14,86,11,44,5,81,15
27/01/2021,15,96,7,102,12,86,10,44,5,83,13
27/01/2021,16,100,5,102,10,87,7,45,5,84,9
27/01/2021,17,105,4,105,7,91,5,48,5,88,5
27/01/2021,18,112,4,106,5,99,5,70,3,102,4
27/01/2021,19,117,4,108,4,102,4,91,2,105,4
27/01/2021,20,118,3,109,4,103,3,101,2,107,3
27/01/2021,21,119,3,109,4,103,3,103,2,108,3
27/01/2021,22,120,3,108,4,103,3,103,2,107,3
27/01/2021,23,119,3,108,4,102,3,103,2,107,3
27/01/2021,24,118,3,108,3,102,2,103,2,106,3
28/01/2021,1,117,2,107,3,103,2,102,2,105,3
28/01/2021,2,118,2,106,3,103,2,102,2,104,3
28/01/2021,3,119,2,105,3,103,2,102,2,103,2
28/01/2021,4,121,1,105,2,104,2,102,1,103,2
28/01/2021,5,122,1,105,2,103,2,102,1,102,2
28/01/2021,6,122,1,104,2,102,2,103,1,102,2
28/01/2021,7,121,1,103,2,101,2,103,1,101,2
28/01/2021,8,120,1,102,2,97,2,103,1,100,2
28/01/2021,9,119,1,102,3,91,3,102,1,96,3
28/01/2021,10,118,2,96,4,86,3,102,1,90,3
28/01/2021,11,117,2,88,4,80,4,101,2,84,4
28/01/2021,12,116,3,84,4,76,5,101,2,81,4
28/01/2021,13,116,3,83,4,71,5,101,2,80,4
28/01/2021,14,115,3,78,4,70,5,99,2,77,4
28/01/2021,15,115,4,73,4,68,5,97,2,76,4
28/01/2021,16,115,4,73,4,67,5,96,3,73,3
28/01/2021,17,108,4,65,4,63,5,94,3,70,3
28/01/2021,18,91,4,55,3,54,5,70,3,54,3
28/01/2021,19,74,4,49,4,48,5,46,3,43,3
28/01/2021,20,67,4,50,4,48,5,38,3,36,3
28/01/2021,21,63,4,52,4,49,5,34,3,34,3
28/01/2021,22,63,4,54,4,50,5,34,3,35,3
28/01/2021,23,64,3,55,5,51,4,35,3,36,3
28/01/2021,24,64,3,54,5,51,4,35,3,38,3
29/01/2021,1,65,3,55,5,50,3,35,3,40,3
29/01/2021,2,64,2,55,5,50,3,36,3,41,3
29/01/2021,3,64,2,55,4,49,3,38,2,43,3
29/01/2021,4,64,2,54,3,49,3,38,2,43,3
29/01/2021,5,63,2,52,3,50,3,39,2,44,3
29/01/2021,6,64,2,54,3,51,3,40,2,44,3
29/01/2021,7,65,2,55,3,52,3,41,2,45,3
29/01/2021,8,67,3,57,3,54,4,43,3,46,3
29/01/2021,9,68,4,58,5,55,4,43,3,49,4
29/01/2021,10,71,5,61,6,58,5,44,4,51,5
29/01/2021,11,71,5,65,8,61,5,46,5,54,5
29/01/2021,12,74,6,67,9,64,6,48,5,55,6
29/01/2021,13,77,7,68,9,65,6,50,5,58,7
29/01/2021,14,80,8,73,10,67,6,52,5,61,8
29/01/2021,15,81,8,74,9,68,7,55,5,63,8
29/01/2021,16,80,7,76,9,70,7,57,5,63,6
29/01/2021,17,81,7,74,7,71,6,58,5,64,5
29/01/2021,18,80,6,76,6,71,6,60,5,61,5
29/01/2021,19,78,7,76,5,70,6,60,5,61,4
29/01/2021,20,76,8,71,5,68,6,58,5,60,3
29/01/2021,21,76,9,67,5,65,5,58,4,58,3
29/01/2021,22,78,9,65,5,64,5,58,4,55,3
29/01/2021,23,80,9,64,5,64,6,57,4,54,4
29/01/2021,24,81,9,67,5,65,6,57,4,57,5
30/01/2021,1,84,8,70,5,67,8,57,3,58,5
30/01/2021,2,87,8,71,6,70,9,57,4,61,6
30/01/2021,3,91,7,73,7,70,9,57,4,63,6
30/01/2021,4,94,7,74,7,71,9,57,3,64,6
30/01/2021,5,96,7,77,7,73,9,57,3,64,6
30/01/2021,6,99,6,80,7,71,9,57,3,65,6
30/01/2021,7,100,5,80,6,71,8,57,3,65,5
30/01/2021,8,101,5,81,8,73,8,55,3,67,6
30/01/2021,9,101,5,83,10,76,7,55,3,67,8
30/01/2021,10,100,6,83,12,77,8,55,4,70,9
30/01/2021,11,101,6,83,13,78,8,55,4,71,9
30/01/2021,12,101,6,87,13,78,9,55,4,73,9
30/01/2021,13,99,6,86,13,80,8,54,4,73,9
30/01/2021,14,96,6,86,12,78,8,52,4,73,8
30/01/2021,15,93,6,86,12,78,7,51,4,74,7
30/01/2021,16,88,5,84,10,77,6,51,4,76,6
30/01/2021,17,87,5,83,7,74,5,50,4,74,5
30/01/2021,18,84,4,83,6,73,4,48,3,77,4
30/01/2021,19,84,4,81,5,73,4,46,3,77,5
30/01/2021,20,81,5,81,5,73,5,46,3,77,5
30/01/2021,21,83,5,84,6,74,5,46,4,84,5
30/01/2021,22,84,6,90,7,76,6,46,4,91,6
30/01/2021,23,86,8,96,9,78,8,48,5,94,7
30/01/2021,24,90,9,97,10,81,9,48,5,94,8
31/01/2021,1,93,10,101,12,81,10,49,5,94,8
31/01/2021,2,96,10,102,12,83,11,49,6,94,8
31/01/2021,3,96,10,102,12,83,11,50,5,94,8
31/01/2021,4,99,9,103,11,84,11,50,5,96,8
31/01/2021,5,97,7,103,11,84,9,50,5,97,8
31/01/2021,6,96,6,103,11,86,8,50,4,99,8
31/01/2021,7,97,5,103,10,87,7,50,3,100,8
31/01/2021,8,96,5,102,11,87,7,50,3,101,9
31/01/2021,9,96,5,102,12,87,7,50,3,101,9
31/01/2021,10,97,5,102,13,86,8,50,4,101,9
31/01/2021,11,97,5,102,12,86,8,50,4,99,8
31/01/2021,12,96,5,101,12,84,8,50,4,99,8
31/01/2021,13,96,5,102,10,83,8,48,4,96,7
31/01/2021,14,96,5,101,10,81,7,48,3,94,7
31/01/2021,15,96,5,102,9,81,6,46,3,93,5
31/01/2021,16,96,4,102,7,81,5,46,3,90,5
31/01/2021,17,96,3,101,5,81,4,46,2,90,4
31/01/2021,18,96,2,101,4,81,3,46,1,90,3
31/01/2021,19,99,2,102,3,81,3,49,1,93,3
31/01/2021,20,101,2,102,2,83,3,50,1,99,3
31/01/2021,21,99,2,102,2,83,2,52,1,96,2
31/01/2021,22,96,2,101,3,81,2,52,1,91,2
31/01/2021,23,91,2,97,3,80,2,52,2,91,2
31/01/2021,24,87,2,93,3,76,2,52,2,88,2
01/02/2021,1,81,2,86,3,74,2,51,2,86,2
01/02/2021,2,78,2,81,3,71,2,50,2,83,3
01/02/2021,3,76,-99,78,-99,70,-99,50,-99,81,-99
01/02/2021,4,73,-99,76,-99,68,-99,49,-99,80,-99
01/02/2021,5,71,-99,73,-99,67,-99,49,-99,76,-99
01/02/2021,6,70,-99,70,-99,64,-99,48,-99,74,-99
01/02/2021,7,68,-99,68,-99,61,-99,48,-99,73,-99
01/02/2021,8,68,-99,67,-99,60,-99,46,-99,70,-99
01/02/2021,9,65,2,63,2,57,3,45,1,67,1
01/02/2021,10,64,2,63,3,54,3,44,1,63,1
01/02/2021,11,63,2,60,3,50,4,43,1,60,2
01/02/2021,12,60,2,55,3,48,4,41,2,58,3
01/02/2021,13,57,2,52,3,46,4,41,2,58,2
01/02/2021,14,57,2,51,4,45,5,40,2,57,2
01/02/2021,15,57,2,50,4,45,5,40,2,55,2
01/02/2021,16,54,2,49,4,44,4,38,2,54,2
01/02/2021,17,54,2,49,4,44,4,38,2,54,2
01/02/2021,18,54,2,49,4,44,4,36,2,51,2
01/02/2021,19,51,2,46,5,44,4,35,2,49,2
01/02/2021,20,50,3,43,5,43,4,33,2,45,3
01/02/2021,21,49,3,33,5,41,4,31,3,45,3
01/02/2021,22,44,3,33,5,41,4,30,3,45,3
01/02/2021,23,43,2,31,5,40,4,30,3,43,3
01/02/2021,24,41,2,31,5,40,4,30,3,41,3
02/02/2021,1,41,2,31,5,40,3,31,3,40,4
02/02/2021,2,43,2,33,5,40,3,31,4,40,4
02/02/2021,3,44,2,33,4,40,3,31,4,40,4
02/02/2021,4,45,2,33,4,40,3,33,3,41,4
02/02/2021,5,46,2,34,4,40,3,34,3,41,3
02/02/2021,6,48,2,35,3,41,3,35,4,43,3
02/02/2021,7,48,2,36,4,43,3,35,4,43,4
02/02/2021,8,49,4,39,4,43,4,36,4,43,4
02/02/2021,9,50,5,40,5,44,5,39,5,44,5
02/02/2021,10,52,5,41,5,48,5,40,5,45,5
02/02/2021,11,57,6,44,7,52,6,41,5,46,5
02/02/2021,12,61,7,48,8,57,7,44,5,49,5
02/02/2021,13,65,7,52,9,64,8,48,6,51,6
02/02/2021,14,67,7,57,9,68,7,48,6,52,6
02/02/2021,15,68,7,64,9,68,7,49,6,51,6
02/02/2021,16,67,5,64,9,70,6,49,6,52,6
02/02/2021,17,67,5,63,8,70,6,49,5,51,5
02/02/2021,18,65,5,61,7,70,5,49,5,52,5
02/02/2021,19,65,4,63,6,70,5,48,5,51,5
02/02/2021,20,65,3,63,5,68,5,46,4,55,4
02/02/2021,21,67,4,64,5,68,5,45,3,54,4
02/02/2021,22,67,4,64,5,68,5,45,3,55,5
02/02/2021,23,70,5,67,5,68,5,45,3,54,5
02/02/2021,24,73,5,70,6,70,5,45,3,55,6
03/02/2021,1,76,5,73,6,71,6,44,4,55,7
03/02/2021,2,76,5,74,6,73,5,43,3,57,8
03/02/2021,3,76,5,76,6,73,5,41,3,58,8
03/02/2021,4,76,5,77,6,74,5,41,3,60,8
03/02/2021,5,77,5,77,5,74,5,40,2,61,7
03/02/2021,6,77,5,78,5,74,5,40,2,63,7
03/02/2021,7,77,5,80,6,76,5,39,2,64,6
03/02/2021,8,77,5,80,8,76,5,38,2,64,8
03/02/2021,9,77,6,78,11,76,6,38,2,65,10
03/02/2021,10,78,7,76,13,74,8,38,3,70,12
03/02/2021,11,80,8,76,15,73,9,38,5,71,13
03/02/2021,12,76,8,78,15,68,9,36,5,70,14
03/02/2021,13,71,9,78,16,67,10,35,5,67,14
03/02/2021,14,73,9,78,15,65,9,33,6,68,14
03/02/2021,15,73,8,78,14,65,9,30,5,71,12
03/02/2021,16,73,7,80,12,63,7,30,5,74,9
03/02/2021,17,73,5,81,9,61,6,31,5,76,6
03/02/2021,18,74,5,83,7,63,5,31,4,76,5
03/02/2021,19,73,4,83,5,63,5,30,3,77,4
03/02/2021,20,73,3,84,5,63,5,30,3,77,4
03/02/2021,21,73,4,84,5,63,5,31,3,81,4
03/02/2021,22,73,5,61,5,63,5,31,3,83,4
03/02/2021,23,77,5,64,5,65,6,31,4,86,5
03/02/2021,24,80,5,65,6,65,7,33,4,88,5
04/02/2021,1,81,6,67,7,65,8,33,4,91,7
04/02/2021,2,80,6,67,9,65,9,33,4,93,8
04/02/2021,3,78,6,68,9,65,9,33,4,94,8
04/02/2021,4,78,6,71,10,65,10,33,4,94,8
04/02/2021,5,80,5,73,10,67,10,31,4,94,8
04/02/2021,6,80,5,74,11,68,10,33,4,94,9
04/02/2021,7,80,5,76,13,68,11,33,4,93,11
04/02/2021,8,80,7,76,15,71,12,33,4,93,12
04/02/2021,9,81,9,77,16,76,13,33,5,94,13
04/02/2021,10,83,11,78,18,77,13,33,5,94,15
